car_id,x,y,status,ticks_traveled,distance_to_dest,speed,tick,local_congestion
11,11,5,moving,14,10,1,13,0.0
12,4,12,arrived,7,0,1,13,0.0
13,11,15,moving,14,10,1,13,0.0
14,4,5,arrived,11,0,1,13,0.0
15,10,11,moving,14,11,1,13,0.0
16,7,5,arrived,8,0,1,13,0.0
17,4,5,arrived,8,0,1,13,0.0
18,10,6,arrived,5,0,1,13,3.0
19,16,5,moving,14,3,1,13,1.0
20,7,9,moving,14,8,1,13,0.0
21,12,17,arrived,5,0,1,13,0.0
22,9,6,arrived,11,0,1,13,0.0
23,7,4,arrived,2,0,2,13,0.0
24,6,12,arrived,10,0,1,13,0.0
25,11,15,arrived,8,0,1,13,0.0
26,6,14,moving,14,3,1,13,0.0
27,7,9,arrived,11,0,1,13,0.0
28,18,19,arrived,4,0,1,13,0.0
29,17,10,arrived,9,0,1,13,0.0
30,13,12,moving,14,3,1,13,0.0
31,1,10,arrived,8,0,1,13,0.0
32,13,5,arrived,10,0,1,13,1.0
33,18,1,arrived,5,0,1,13,0.0
34,9,5,moving,14,1,1,13,0.0
35,14,8,arrived,7,0,1,13,1.0
36,11,8,arrived,14,0,1,13,0.0
37,15,10,arrived,10,0,2,13,0.0
38,12,12,moving,14,1,1,13,1.0
39,19,1,arrived,10,0,1,13,0.0
40,7,11,moving,14,9,1,13,1.0
41,7,10,arrived,9,0,2,13,0.0
42,10,0,moving,14,2,1,13,0.0
43,13,15,arrived,7,0,1,13,0.0
44,6,12,arrived,10,0,1,13,0.0
45,16,19,arrived,10,0,1,13,0.0
46,7,5,moving,14,18,1,13,0.0
47,7,15,arrived,5,0,1,13,0.0
48,9,6,moving,14,3,1,13,0.0
49,7,6,moving,14,13,1,13,1.0
50,6,12,arrived,10,0,1,13,0.0
51,10,16,moving,14,10,1,13,0.0
52,12,10,arrived,10,0,1,13,0.0
53,10,1,moving,14,9,1,13,1.0
54,1,10,arrived,11,0,2,13,0.0
55,15,5,moving,14,1,1,13,1.0
56,4,13,arrived,6,0,1,13,0.0
57,8,4,arrived,14,0,1,13,0.0
58,19,8,moving,14,6,1,13,0.0
59,16,11,moving,14,6,1,13,0.0
60,15,11,arrived,7,0,2,13,0.0
61,12,12,arrived,2,0,1,13,1.0
62,14,5,moving,14,8,1,13,0.0
63,0,19,arrived,2,0,1,13,0.0
64,4,8,arrived,9,0,1,13,0.0
65,19,3,arrived,7,0,2,13,0.0
66,9,7,moving,14,6,1,13,0.0
67,7,1,moving,14,1,1,13,0.0
68,5,4,moving,14,6,1,13,0.0
69,13,10,moving,14,4,1,13,0.0
70,4,8,arrived,8,0,1,13,0.0
71,4,3,arrived,13,0,1,13,0.0
72,1,2,arrived,10,0,1,13,0.0
73,3,6,arrived,11,0,1,13,0.0
74,5,10,arrived,9,0,1,13,0.0
75,5,2,arrived,12,0,2,13,0.0
76,11,10,arrived,12,0,1,13,0.0
77,12,12,arrived,10,0,1,13,1.0
78,18,6,arrived,12,0,1,13,0.0
79,11,7,arrived,14,0,1,13,0.0
80,6,9,arrived,2,0,1,13,0.0
81,4,12,arrived,13,0,2,13,0.0
82,10,12,arrived,3,0,1,13,0.0
83,7,13,arrived,8,0,1,13,0.0
84,10,7,moving,14,11,1,13,1.0
85,7,6,moving,14,3,1,13,1.0
86,12,13,arrived,4,0,1,13,0.0
87,14,7,moving,14,9,1,13,0.0
88,6,5,moving,14,7,1,13,0.0
89,7,5,moving,14,2,1,13,0.0
90,7,14,arrived,9,0,1,13,1.0
91,10,14,moving,14,11,1,13,0.0
92,8,0,moving,14,2,1,13,0.0
93,10,10,moving,14,9,1,13,0.0
94,1,8,arrived,6,0,1,13,0.0
95,11,9,arrived,12,0,1,13,1.0
96,14,9,arrived,14,0,1,13,0.0
97,17,15,arrived,12,0,2,13,0.0
98,7,6,moving,14,11,1,13,1.0
99,10,12,moving,14,11,1,13,0.0
0,14,3,moving,15,1,1,14,0.0
1,11,7,moving,15,2,1,14,0.0
2,10,15,moving,15,4,1,14,0.0
3,7,2,arrived,9,0,1,14,0.0
4,8,2,arrived,6,0,1,14,0.0
5,19,15,arrived,12,0,2,14,0.0
6,7,2,moving,15,6,1,14,0.0
7,10,5,moving,15,1,1,14,0.0
8,19,16,arrived,11,0,1,14,0.0
9,7,13,moving,15,1,1,14,0.0
10,15,13,arrived,7,0,1,14,0.0
11,11,4,moving,15,9,1,14,0.0
12,4,12,arrived,7,0,1,14,0.0
13,12,15,moving,15,9,1,14,0.0
14,4,5,arrived,11,0,1,14,0.0
15,10,12,moving,15,10,1,14,1.0
16,7,5,arrived,8,0,1,14,2.0
17,4,5,arrived,8,0,1,14,0.0
18,10,6,arrived,5,0,1,14,0.0
19,17,5,moving,15,2,1,14,0.0
20,6,9,moving,15,7,1,14,0.0
21,12,17,arrived,5,0,1,14,0.0
22,9,6,arrived,11,0,1,14,1.0
23,7,4,arrived,2,0,2,14,0.0
24,6,12,arrived,10,0,1,14,0.0
25,11,15,arrived,8,0,1,14,1.0
26,5,14,moving,15,2,1,14,0.0
27,7,9,arrived,11,0,1,14,1.0
28,18,19,arrived,4,0,1,14,0.0
29,17,10,arrived,9,0,1,14,0.0
30,14,12,moving,15,2,1,14,0.0
31,1,10,arrived,8,0,1,14,0.0
32,13,5,arrived,10,0,1,14,0.0
33,18,1,arrived,5,0,1,14,0.0
34,10,5,arrived,15,0,1,14,0.0
35,14,8,arrived,7,0,1,14,0.0
36,11,8,arrived,14,0,1,14,0.0
37,15,10,arrived,10,0,2,14,0.0
38,13,12,arrived,15,0,1,14,1.0
39,19,1,arrived,10,0,1,14,0.0
40,6,11,moving,15,8,1,14,0.0
41,7,10,arrived,9,0,2,14,0.0
42,11,0,moving,15,1,1,14,0.0
43,13,15,arrived,7,0,1,14,0.0
44,6,12,arrived,10,0,1,14,0.0
45,16,19,arrived,10,0,1,14,0.0
46,6,5,moving,15,17,1,14,1.0
47,7,15,arrived,5,0,1,14,0.0
48,9,5,moving,15,2,1,14,1.0
49,8,6,moving,15,12,1,14,0.0
50,6,12,arrived,10,0,1,14,0.0
51,10,17,moving,15,9,1,14,0.0
52,12,10,arrived,10,0,1,14,0.0
53,10,0,moving,15,8,1,14,1.0
54,1,10,arrived,11,0,2,14,0.0
55,14,5,arrived,15,0,1,14,1.0
56,4,13,arrived,6,0,1,14,0.0
57,8,4,arrived,14,0,1,14,0.0
58,19,9,moving,15,5,1,14,0.0
59,16,12,moving,15,5,1,14,0.0
60,15,11,arrived,7,0,2,14,0.0
61,12,12,arrived,2,0,1,14,1.0
62,15,5,moving,15,7,1,14,1.0
63,0,19,arrived,2,0,1,14,0.0
64,4,8,arrived,9,0,1,14,0.0
65,19,3,arrived,7,0,2,14,0.0
66,10,7,moving,15,5,1,14,2.0
67,6,1,arrived,15,0,1,14,0.0
68,5,3,moving,15,5,1,14,0.0
69,12,10,moving,15,3,1,14,0.0
70,4,8,arrived,8,0,1,14,0.0
71,4,3,arrived,13,0,1,14,0.0
72,1,2,arrived,10,0,1,14,0.0
73,3,6,arrived,11,0,1,14,0.0
74,5,10,arrived,9,0,1,14,0.0
75,5,2,arrived,12,0,2,14,0.0
76,11,10,arrived,12,0,1,14,0.0
77,12,12,arrived,10,0,1,14,1.0
78,18,6,arrived,12,0,1,14,0.0
79,11,7,arrived,14,0,1,14,0.0
80,6,9,arrived,2,0,1,14,0.0
81,4,12,arrived,13,0,2,14,0.0
82,10,12,arrived,3,0,1,14,1.0
83,7,13,arrived,8,0,1,14,0.0
84,10,8,moving,15,10,1,14,0.0
85,7,7,moving,15,2,1,14,0.0
86,12,13,arrived,4,0,1,14,0.0
87,14,6,moving,15,8,1,14,0.0
88,6,4,moving,15,6,1,14,0.0
89,6,5,moving,15,1,1,14,1.0
90,7,14,arrived,9,0,1,14,0.0
91,10,13,moving,15,10,1,14,0.0
92,7,0,moving,15,1,1,14,0.0
93,11,10,moving,15,8,1,14,0.0
94,1,8,arrived,6,0,1,14,0.0
95,11,9,arrived,12,0,1,14,0.0
96,14,9,arrived,14,0,1,14,0.0
97,17,15,arrived,12,0,2,14,0.0
98,8,6,moving,15,10,1,14,0.0
99,11,12,moving,15,10,1,14,0.0
0,13,3,arrived,16,0,1,15,0.0
1,11,8,moving,16,1,1,15,0.0
2,10,16,moving,16,3,1,15,0.0
3,7,2,arrived,9,0,1,15,1.0
4,8,2,arrived,6,0,1,15,0.0
5,19,15,arrived,12,0,2,15,0.0
6,8,2,moving,16,5,1,15,0.0
7,9,5,arrived,16,0,1,15,1.0
8,19,16,arrived,11,0,1,15,0.0
9,7,14,arrived,16,0,1,15,0.0
10,15,13,arrived,7,0,1,15,0.0
11,11,3,moving,16,8,1,15,0.0
12,4,12,arrived,7,0,1,15,0.0
13,13,15,moving,16,8,1,15,0.0
14,4,5,arrived,11,0,1,15,0.0
15,10,13,moving,16,9,1,15,1.0
16,7,5,arrived,8,0,1,15,0.0
17,4,5,arrived,8,0,1,15,0.0
18,10,6,arrived,5,0,1,15,0.0
19,18,5,moving,16,1,1,15,0.0
20,5,9,moving,16,6,1,15,0.0
21,12,17,arrived,5,0,1,15,0.0
22,9,6,arrived,11,0,1,15,0.0
23,7,4,arrived,2,0,2,15,0.0
24,6,12,arrived,10,0,1,15,0.0
25,11,15,arrived,8,0,1,15,0.0
26,4,14,moving,16,1,1,15,0.0
27,7,9,arrived,11,0,1,15,0.0
28,18,19,arrived,4,0,1,15,0.0
29,17,10,arrived,9,0,1,15,0.0
30,15,12,moving,16,1,1,15,0.0
31,1,10,arrived,8,0,1,15,0.0
32,13,5,arrived,10,0,1,15,0.0
33,18,1,arrived,5,0,1,15,0.0
34,10,5,arrived,15,0,1,15,1.0
35,14,8,arrived,7,0,1,15,0.0
36,11,8,arrived,14,0,1,15,0.0
37,15,10,arrived,10,0,2,15,0.0
38,13,12,arrived,15,0,1,15,0.0
39,19,1,arrived,10,0,1,15,0.0
40,6,12,moving,16,7,1,15,0.0
41,7,10,arrived,9,0,2,15,0.0
42,12,0,arrived,16,0,1,15,0.0
43,13,15,arrived,7,0,1,15,0.0
44,6,12,arrived,10,0,1,15,0.0
45,16,19,arrived,10,0,1,15,0.0
46,5,5,moving,16,16,1,15,0.0
47,7,15,arrived,5,0,1,15,0.0
48,9,4,moving,16,1,1,15,0.0
49,9,6,moving,16,11,1,15,0.0
50,6,12,arrived,10,0,1,15,0.0
51,10,18,moving,16,8,1,15,0.0
52,12,10,arrived,10,0,1,15,1.0
53,11,0,moving,16,7,1,15,1.0
54,1,10,arrived,11,0,2,15,0.0
55,14,5,arrived,15,0,1,15,0.0
56,4,13,arrived,6,0,1,15,0.0
57,8,4,arrived,14,0,1,15,0.0
58,19,10,moving,16,4,1,15,0.0
59,17,12,moving,16,4,1,15,0.0
60,15,11,arrived,7,0,2,15,0.0
61,12,12,arrived,2,0,1,15,0.0
62,15,4,moving,16,6,1,15,0.0
63,0,19,arrived,2,0,1,15,0.0
64,4,8,arrived,9,0,1,15,0.0
65,19,3,arrived,7,0,2,15,0.0
66,10,6,moving,16,4,1,15,0.0
67,6,1,arrived,15,0,1,15,0.0
68,4,3,moving,16,4,1,15,0.0
69,12,9,moving,16,2,1,15,0.0
70,4,8,arrived,8,0,1,15,0.0
71,4,3,arrived,13,0,1,15,0.0
72,1,2,arrived,10,0,1,15,0.0
73,3,6,arrived,11,0,1,15,0.0
74,5,10,arrived,9,0,1,15,0.0
75,5,2,arrived,12,0,2,15,0.0
76,11,10,arrived,12,0,1,15,1.0
77,12,12,arrived,10,0,1,15,0.0
78,18,6,arrived,12,0,1,15,0.0
79,11,7,arrived,14,0,1,15,1.0
80,6,9,arrived,2,0,1,15,1.0
81,4,12,arrived,13,0,2,15,0.0
82,10,12,arrived,3,0,1,15,1.0
83,7,13,arrived,8,0,1,15,1.0
84,10,9,moving,16,9,1,15,0.0
85,6,7,moving,16,1,1,15,0.0
86,12,13,arrived,4,0,1,15,0.0
87,14,5,moving,16,7,1,15,0.0
88,6,3,moving,16,5,1,15,0.0
89,6,4,arrived,16,0,1,15,1.0
90,7,14,arrived,9,0,1,15,0.0
91,10,14,moving,16,11,1,15,0.0
92,6,0,arrived,16,0,1,15,0.0
93,12,10,moving,16,7,1,15,1.0
94,1,8,arrived,6,0,1,15,0.0
95,11,9,arrived,12,0,1,15,0.0
96,14,9,arrived,14,0,1,15,0.0
97,17,15,arrived,12,0,2,15,0.0
98,9,6,moving,16,9,1,15,0.0
99,12,12,moving,16,9,1,15,0.0
0,13,3,arrived,16,0,1,16,0.0
1,11,9,arrived,17,0,1,16,0.0
2,10,17,moving,17,2,1,16,0.0
3,7,2,arrived,9,0,1,16,0.0
4,8,2,arrived,6,0,1,16,1.0
5,19,15,arrived,12,0,2,16,0.0
6,9,2,moving,17,4,1,16,0.0
7,9,5,arrived,16,0,1,16,0.0
8,19,16,arrived,11,0,1,16,0.0
9,7,14,arrived,16,0,1,16,0.0
10,15,13,arrived,7,0,1,16,0.0
11,11,2,moving,17,7,1,16,0.0
12,4,12,arrived,7,0,1,16,0.0
13,14,15,moving,17,7,1,16,0.0
14,4,5,arrived,11,0,1,16,0.0
15,10,14,moving,17,8,1,16,1.0
16,7,5,arrived,8,0,1,16,0.0
17,4,5,arrived,8,0,1,16,0.0
18,10,6,arrived,5,0,1,16,1.0
19,19,5,arrived,17,0,1,16,0.0
20,4,9,moving,17,5,1,16,0.0
21,12,17,arrived,5,0,1,16,0.0
22,9,6,arrived,11,0,1,16,2.0
23,7,4,arrived,2,0,2,16,0.0
24,6,12,arrived,10,0,1,16,1.0
25,11,15,arrived,8,0,1,16,0.0
26,3,14,arrived,17,0,1,16,0.0
27,7,9,arrived,11,0,1,16,0.0
28,18,19,arrived,4,0,1,16,0.0
29,17,10,arrived,9,0,1,16,0.0
30,16,12,arrived,17,0,1,16,0.0
31,1,10,arrived,8,0,1,16,0.0
32,13,5,arrived,10,0,1,16,0.0
33,18,1,arrived,5,0,1,16,0.0
34,10,5,arrived,15,0,1,16,0.0
35,14,8,arrived,7,0,1,16,0.0
36,11,8,arrived,14,0,1,16,1.0
37,15,10,arrived,10,0,2,16,0.0
38,13,12,arrived,15,0,1,16,0.0
39,19,1,arrived,10,0,1,16,0.0
40,5,12,moving,17,6,1,16,0.0
41,7,10,arrived,9,0,2,16,0.0
42,12,0,arrived,16,0,1,16,0.0
43,13,15,arrived,7,0,1,16,1.0
44,6,12,arrived,10,0,1,16,1.0
45,16,19,arrived,10,0,1,16,0.0
46,4,5,moving,17,15,1,16,0.0
47,7,15,arrived,5,0,1,16,0.0
48,9,3,arrived,17,0,1,16,0.0
49,10,6,moving,17,10,1,16,1.0
50,6,12,arrived,10,0,1,16,1.0
51,9,18,moving,17,7,1,16,0.0
52,12,10,arrived,10,0,1,16,1.0
53,12,0,moving,17,6,1,16,0.0
54,1,10,arrived,11,0,2,16,0.0
55,14,5,arrived,15,0,1,16,1.0
56,4,13,arrived,6,0,1,16,0.0
57,8,4,arrived,14,0,1,16,0.0
58,19,11,moving,17,3,1,16,0.0
59,17,13,moving,17,3,1,16,0.0
60,15,11,arrived,7,0,2,16,0.0
61,12,12,arrived,2,0,1,16,1.0
62,16,4,moving,17,5,1,16,0.0
63,0,19,arrived,2,0,1,16,0.0
64,4,8,arrived,9,0,1,16,0.0
65,19,3,arrived,7,0,2,16,0.0
66,10,5,moving,17,3,1,16,0.0
67,6,1,arrived,15,0,1,16,0.0
68,3,3,moving,17,3,1,16,0.0
69,11,9,moving,17,1,1,16,0.0
70,4,8,arrived,8,0,1,16,0.0
71,4,3,arrived,13,0,1,16,1.0
72,1,2,arrived,10,0,1,16,0.0
73,3,6,arrived,11,0,1,16,0.0
74,5,10,arrived,9,0,1,16,0.0
75,5,2,arrived,12,0,2,16,0.0
76,11,10,arrived,12,0,1,16,0.0
77,12,12,arrived,10,0,1,16,1.0
78,18,6,arrived,12,0,1,16,0.0
79,11,7,arrived,14,0,1,16,0.0
80,6,9,arrived,2,0,1,16,0.0
81,4,12,arrived,13,0,2,16,0.0
82,10,12,arrived,3,0,1,16,0.0
83,7,13,arrived,8,0,1,16,0.0
84,10,10,moving,17,8,1,16,0.0
85,6,8,arrived,17,0,1,16,0.0
86,12,13,arrived,4,0,1,16,0.0
87,13,5,moving,17,6,1,16,0.0
88,7,3,moving,17,4,1,16,0.0
89,6,4,arrived,16,0,1,16,0.0
90,7,14,arrived,9,0,1,16,0.0
91,11,14,moving,17,10,1,16,0.0
92,6,0,arrived,16,0,1,16,0.0
93,13,10,moving,17,6,1,16,0.0
94,1,8,arrived,6,0,1,16,0.0
95,11,9,arrived,12,0,1,16,0.0
96,14,9,arrived,14,0,1,16,0.0
97,17,15,arrived,12,0,2,16,0.0
98,10,6,moving,17,8,1,16,1.0
99,13,12,moving,17,8,1,16,0.0
0,13,3,arrived,16,0,1,17,0.0
1,11,9,arrived,17,0,1,17,1.0
2,10,18,moving,18,1,1,17,0.0
3,7,2,arrived,9,0,1,17,0.0
4,8,2,arrived,6,0,1,17,0.0
5,19,15,arrived,12,0,2,17,0.0
6,10,2,moving,18,3,1,17,0.0
7,9,5,arrived,16,0,1,17,0.0
8,19,16,arrived,11,0,1,17,0.0
9,7,14,arrived,16,0,1,17,0.0
10,15,13,arrived,7,0,1,17,0.0
11,12,2,moving,18,6,1,17,0.0
12,4,12,arrived,7,0,1,17,0.0
13,15,15,moving,18,6,1,17,0.0
14,4,5,arrived,11,0,1,17,1.0
15,11,14,moving,18,7,1,17,1.0
16,7,5,arrived,8,0,1,17,0.0
17,4,5,arrived,8,0,1,17,1.0
18,10,6,arrived,5,0,1,17,2.0
19,19,5,arrived,17,0,1,17,0.0
20,3,9,moving,18,4,1,17,0.0
21,12,17,arrived,5,0,1,17,0.0
22,9,6,arrived,11,0,1,17,0.0
23,7,4,arrived,2,0,2,17,0.0
24,6,12,arrived,10,0,1,17,0.0
25,11,15,arrived,8,0,1,17,0.0
26,3,14,arrived,17,0,1,17,0.0
27,7,9,arrived,11,0,1,17,0.0
28,18,19,arrived,4,0,1,17,0.0
29,17,10,arrived,9,0,1,17,0.0
30,16,12,arrived,17,0,1,17,0.0
31,1,10,arrived,8,0,1,17,0.0
32,13,5,arrived,10,0,1,17,1.0
33,18,1,arrived,5,0,1,17,0.0
34,10,5,arrived,15,0,1,17,1.0
35,14,8,arrived,7,0,1,17,0.0
36,11,8,arrived,14,0,1,17,0.0
37,15,10,arrived,10,0,2,17,0.0
38,13,12,arrived,15,0,1,17,1.0
39,19,1,arrived,10,0,1,17,0.0
40,4,12,moving,18,5,1,17,0.0
41,7,10,arrived,9,0,2,17,0.0
42,12,0,arrived,16,0,1,17,1.0
43,13,15,arrived,7,0,1,17,0.0
44,6,12,arrived,10,0,1,17,0.0
45,16,19,arrived,10,0,1,17,0.0
46,3,5,moving,18,14,1,17,0.0
47,7,15,arrived,5,0,1,17,0.0
48,9,3,arrived,17,0,1,17,0.0
49,10,5,moving,18,9,1,17,1.0
50,6,12,arrived,10,0,1,17,0.0
51,8,18,moving,18,6,1,17,0.0
52,12,10,arrived,10,0,1,17,0.0
53,13,0,moving,18,5,1,17,0.0
54,1,10,arrived,11,0,2,17,0.0
55,14,5,arrived,15,0,1,17,0.0
56,4,13,arrived,6,0,1,17,0.0
57,8,4,arrived,14,0,1,17,0.0
58,19,12,moving,18,2,1,17,0.0
59,17,14,moving,18,2,1,17,0.0
60,15,11,arrived,7,0,2,17,0.0
61,12,12,arrived,2,0,1,17,0.0
62,17,4,moving,18,4,1,17,0.0
63,0,19,arrived,2,0,1,17,0.0
64,4,8,arrived,9,0,1,17,0.0
65,19,3,arrived,7,0,2,17,0.0
66,11,5,moving,18,2,1,17,0.0
67,6,1,arrived,15,0,1,17,0.0
68,2,3,moving,18,2,1,17,0.0
69,11,8,arrived,18,0,1,17,0.0
70,4,8,arrived,8,0,1,17,0.0
71,4,3,arrived,13,0,1,17,0.0
72,1,2,arrived,10,0,1,17,0.0
73,3,6,arrived,11,0,1,17,0.0
74,5,10,arrived,9,0,1,17,0.0
75,5,2,arrived,12,0,2,17,0.0
76,11,10,arrived,12,0,1,17,0.0
77,12,12,arrived,10,0,1,17,0.0
78,18,6,arrived,12,0,1,17,0.0
79,11,7,arrived,14,0,1,17,0.0
80,6,9,arrived,2,0,1,17,0.0
81,4,12,arrived,13,0,2,17,0.0
82,10,12,arrived,3,0,1,17,0.0
83,7,13,arrived,8,0,1,17,0.0
84,10,11,moving,18,7,1,17,0.0
85,6,8,arrived,17,0,1,17,0.0
86,12,13,arrived,4,0,1,17,0.0
87,12,5,moving,18,5,1,17,0.0
88,8,3,moving,18,3,1,17,0.0
89,6,4,arrived,16,0,1,17,0.0
90,7,14,arrived,9,0,1,17,0.0
91,12,14,moving,18,9,1,17,0.0
92,6,0,arrived,16,0,1,17,0.0
93,14,10,moving,18,5,1,17,0.0
94,1,8,arrived,6,0,1,17,0.0
95,11,9,arrived,12,0,1,17,1.0
96,14,9,arrived,14,0,1,17,0.0
97,17,15,arrived,12,0,2,17,0.0
98,10,5,moving,18,9,1,17,1.0
99,13,11,moving,18,7,1,17,0.0
0,13,3,arrived,16,0,1,18,0.0
1,11,9,arrived,17,0,1,18,0.0
2,9,18,arrived,19,0,1,18,0.0
3,7,2,arrived,9,0,1,18,0.0
4,8,2,arrived,6,0,1,18,0.0
5,19,15,arrived,12,0,2,18,0.0
6,10,1,moving,19,2,1,18,0.0
7,9,5,arrived,16,0,1,18,0.0
8,19,16,arrived,11,0,1,18,0.0
9,7,14,arrived,16,0,1,18,0.0
10,15,13,arrived,7,0,1,18,0.0
11,13,2,moving,19,5,1,18,0.0
12,4,12,arrived,7,0,1,18,1.0
13,16,15,moving,19,5,1,18,0.0
14,4,5,arrived,11,0,1,18,0.0
15,12,14,moving,19,6,1,18,1.0
16,7,5,arrived,8,0,1,18,0.0
17,4,5,arrived,8,0,1,18,0.0
18,10,6,arrived,5,0,1,18,0.0
19,19,5,arrived,17,0,1,18,0.0
20,2,9,moving,19,3,1,18,0.0
21,12,17,arrived,5,0,1,18,0.0
22,9,6,arrived,11,0,1,18,0.0
23,7,4,arrived,2,0,2,18,0.0
24,6,12,arrived,10,0,1,18,0.0
25,11,15,arrived,8,0,1,18,0.0
26,3,14,arrived,17,0,1,18,0.0
27,7,9,arrived,11,0,1,18,0.0
28,18,19,arrived,4,0,1,18,0.0
29,17,10,arrived,9,0,1,18,0.0
30,16,12,arrived,17,0,1,18,0.0
31,1,10,arrived,8,0,1,18,0.0
32,13,5,arrived,10,0,1,18,0.0
33,18,1,arrived,5,0,1,18,0.0
34,10,5,arrived,15,0,1,18,2.0
35,14,8,arrived,7,0,1,18,0.0
36,11,8,arrived,14,0,1,18,0.0
37,15,10,arrived,10,0,2,18,0.0
38,13,12,arrived,15,0,1,18,0.0
39,19,1,arrived,10,0,1,18,0.0
40,3,12,moving,19,4,1,18,0.0
41,7,10,arrived,9,0,2,18,0.0
42,12,0,arrived,16,0,1,18,0.0
43,13,15,arrived,7,0,1,18,0.0
44,6,12,arrived,10,0,1,18,0.0
45,16,19,arrived,10,0,1,18,0.0
46,2,5,moving,19,13,1,18,0.0
47,7,15,arrived,5,0,1,18,0.0
48,9,3,arrived,17,0,1,18,0.0
49,11,5,moving,19,8,1,18,1.0
50,6,12,arrived,10,0,1,18,0.0
51,7,18,moving,19,5,1,18,0.0
52,12,10,arrived,10,0,1,18,0.0
53,14,0,moving,19,4,1,18,0.0
54,1,10,arrived,11,0,2,18,0.0
55,14,5,arrived,15,0,1,18,0.0
56,4,13,arrived,6,0,1,18,0.0
57,8,4,arrived,14,0,1,18,0.0
58,19,13,moving,19,1,1,18,0.0
59,18,14,moving,19,1,1,18,0.0
60,15,11,arrived,7,0,2,18,0.0
61,12,12,arrived,2,0,1,18,0.0
62,18,4,moving,19,3,1,18,0.0
63,0,19,arrived,2,0,1,18,0.0
64,4,8,arrived,9,0,1,18,0.0
65,19,3,arrived,7,0,2,18,0.0
66,12,5,moving,19,1,1,18,1.0
67,6,1,arrived,15,0,1,18,0.0
68,1,3,moving,19,1,1,18,0.0
69,11,8,arrived,18,0,1,18,0.0
70,4,8,arrived,8,0,1,18,0.0
71,4,3,arrived,13,0,1,18,0.0
72,1,2,arrived,10,0,1,18,0.0
73,3,6,arrived,11,0,1,18,0.0
74,5,10,arrived,9,0,1,18,0.0
75,5,2,arrived,12,0,2,18,0.0
76,11,10,arrived,12,0,1,18,0.0
77,12,12,arrived,10,0,1,18,0.0
78,18,6,arrived,12,0,1,18,0.0
79,11,7,arrived,14,0,1,18,0.0
80,6,9,arrived,2,0,1,18,0.0
81,4,12,arrived,13,0,2,18,1.0
82,10,12,arrived,3,0,1,18,0.0
83,7,13,arrived,8,0,1,18,0.0
84,10,12,moving,19,6,1,18,0.0
85,6,8,arrived,17,0,1,18,0.0
86,12,13,arrived,4,0,1,18,0.0
87,11,5,moving,19,4,1,18,1.0
88,8,2,moving,19,2,1,18,0.0
89,6,4,arrived,16,0,1,18,0.0
90,7,14,arrived,9,0,1,18,0.0
91,12,13,moving,19,8,1,18,0.0
92,6,0,arrived,16,0,1,18,0.0
93,14,9,moving,19,4,1,18,0.0
94,1,8,arrived,6,0,1,18,0.0
95,11,9,arrived,12,0,1,18,0.0
96,14,9,arrived,14,0,1,18,0.0
97,17,15,arrived,12,0,2,18,0.0
98,11,5,moving,19,8,1,18,1.0
99,13,10,moving,19,6,1,18,0.0
0,13,3,arrived,16,0,1,19,0.0
1,11,9,arrived,17,0,1,19,0.0
2,9,18,arrived,19,0,1,19,0.0
3,7,2,arrived,9,0,1,19,0.0
4,8,2,arrived,6,0,1,19,1.0
5,19,15,arrived,12,0,2,19,0.0
6,11,1,moving,20,1,1,19,0.0
7,9,5,arrived,16,0,1,19,0.0
8,19,16,arrived,11,0,1,19,0.0
9,7,14,arrived,16,0,1,19,0.0
10,15,13,arrived,7,0,1,19,0.0
11,14,2,moving,20,4,1,19,0.0
12,4,12,arrived,7,0,1,19,0.0
13,17,15,moving,20,4,1,19,0.0
14,4,5,arrived,11,0,1,19,0.0
15,13,14,moving,20,5,1,19,0.0
16,7,5,arrived,8,0,1,19,0.0
17,4,5,arrived,8,0,1,19,0.0
18,10,6,arrived,5,0,1,19,0.0
19,19,5,arrived,17,0,1,19,0.0
20,2,10,moving,20,2,1,19,0.0
21,12,17,arrived,5,0,1,19,0.0
22,9,6,arrived,11,0,1,19,0.0
23,7,4,arrived,2,0,2,19,0.0
24,6,12,arrived,10,0,1,19,0.0
25,11,15,arrived,8,0,1,19,0.0
26,3,14,arrived,17,0,1,19,0.0
27,7,9,arrived,11,0,1,19,0.0
28,18,19,arrived,4,0,1,19,0.0
29,17,10,arrived,9,0,1,19,0.0
30,16,12,arrived,17,0,1,19,0.0
31,1,10,arrived,8,0,1,19,0.0
32,13,5,arrived,10,0,1,19,0.0
33,18,1,arrived,5,0,1,19,0.0
34,10,5,arrived,15,0,1,19,0.0
35,14,8,arrived,7,0,1,19,0.0
36,11,8,arrived,14,0,1,19,0.0
37,15,10,arrived,10,0,2,19,0.0
38,13,12,arrived,15,0,1,19,0.0
39,19,1,arrived,10,0,1,19,0.0
40,3,13,moving,20,3,1,19,0.0
41,7,10,arrived,9,0,2,19,0.0
42,12,0,arrived,16,0,1,19,0.0
43,13,15,arrived,7,0,1,19,0.0
44,6,12,arrived,10,0,1,19,0.0
45,16,19,arrived,10,0,1,19,0.0
46,1,5,moving,20,12,1,19,0.0
47,7,15,arrived,5,0,1,19,0.0
48,9,3,arrived,17,0,1,19,0.0
49,12,5,moving,20,7,1,19,1.0
50,6,12,arrived,10,0,1,19,0.0
51,6,18,moving,20,4,1,19,0.0
52,12,10,arrived,10,0,1,19,0.0
